userName,score,at,content,clean_content
Pengguna Google,1,2023-11-15 23:32:49,Pelayanam dan aturan terburuk 3 hari harus pulang pasien belum sembuh SAMPAH yg bikin atiram dibuat oleh sampah,"['pelayanam', 'aturan', 'terburuk', 'pulang', 'pasien', 'belum', 'sembuh', 'sampah', 'bikin', 'atiram', 'sampah']"
Pengguna Google,5,2023-11-15 23:06:49,Ok terpercaya,"['oke', 'terpercaya']"
Pengguna Google,2,2023-11-15 23:00:33,Dicoba dulu kalua baik bintang 4,"['dicoba', 'kalua', 'baik', 'bintang']"
Pengguna Google,5,2023-11-15 22:54:34,Tidak perlu ke kantor BPJS Kesehatan buat ganti dokter atau puskesmas. Bisa ganti sendiri lewat mobile JKN,"['tidak', 'kantor', 'badan', 'penyelenggara', 'jaminan', 'sosial', 'kesehatan', 'ganti', 'dokter', 'puskesmas', 'ganti', 'mobile', 'jkn']"
Pengguna Google,1,2023-11-15 22:49:08,"Setelah diupdate, aplikasi gak bisa di pakai","['diupdate', 'aplikasi', 'tidak', 'pakai']"
Pengguna Google,1,2023-11-15 22:47:54,Tdk ada pesan verifikasi,"['tidak', 'pesan', 'verifikasi']"
Pengguna Google,5,2023-11-15 22:26:18,Ok,['oke']
Pengguna Google,5,2023-11-15 21:36:19,Sangat membantu,"['sangat', 'membantu']"
Pengguna Google,5,2023-11-15 20:37:42,Luarbiasa,[]
Pengguna Google,5,2023-11-15 19:19:16,Sangat bermanfaat,"['sangat', 'bermanfaat']"
Pengguna Google,3,2023-11-15 17:41:09,Knpa hampir setiap satu bulan minta update terus aplikasi nya,"['kenapa', 'hampir', 'pembaruan', 'aplikasi']"
Pengguna Google,5,2023-11-15 17:40:37,sangat membantu,"['sangat', 'membantu']"
Pengguna Google,5,2023-11-15 17:00:17,Mantap,['mantap']
Pengguna Google,5,2023-11-15 16:41:00,Ok deh,"['oke', 'deh']"
Pengguna Google,5,2023-11-15 16:34:46,Top,['top']
Pengguna Google,5,2023-11-15 16:34:33,Baik,['baik']
Pengguna Google,1,2023-11-15 16:23:51,"Dan setelah di update malah gak bisa di buka. pleaslah dibuat fleksibel aja jangan mempersulit kayak gini. Demi menjaga keamanan sih keamanan, tapi kan bisa dijaga dari sistem apk biar database aman. Tolong sudah banyak keluhan., segera ditindaklanjuti....","['pembaruan', 'tidak', 'buka', 'pleaslah', 'fleksibel', 'jangan', 'mempersulit', 'kayak', 'menjaga', 'keamanan', 'keamanan', 'tapi', 'dijaga', 'sistem', 'biar', 'database', 'aman', 'tolong', 'keluhan', 'ditindaklanjuti']"
Pengguna Google,1,2023-11-15 16:04:18,Keren bgt nih aplikasi,"['keren', 'banget', 'aplikasi']"
Pengguna Google,5,2023-11-15 15:08:27,👍👍👍👍,[]
Pengguna Google,1,2023-11-15 14:53:39,Gmna si ko ga bisa pindah paskes skrang di perbaiki lagi lah. Gmna si aplikasi ni,"['bagaimana', 'tidak', 'pindah', 'paskes', 'perbaiki', 'bagaimana', 'aplikasi', 'nih']"
Pengguna Google,4,2023-11-15 14:48:20,Good job,"['good', 'job']"
Pengguna Google,3,2023-11-15 14:36:56,versi Oke .,"['versi', 'oke']"
Pengguna Google,5,2023-11-15 14:34:30,"Aplikasi mudah digunakan,sangat membantu","['aplikasi', 'mudah', 'sangat', 'membantu']"
Pengguna Google,3,2023-11-15 14:25:29,"Kenapa aplikasi sy tidak bisa di buka hanya sampe tampilan layar awal JKN, sementara sy mau daftar online.....kok tidak bisa..... Sy di suruh utk root lagi....bagaimana cara?????? Saya lakukan penghapusan aplikasi JKN.....ini LG di install ulang","['kenapa', 'aplikasi', 'saya', 'tidak', 'buka', 'tampilan', 'layar', 'jkn', 'saya', 'daftar', 'online', 'tidak', 'saya', 'suruh', 'root', 'bagaimana', 'saya', 'lakukan', 'penghapusan', 'aplikasi', 'jkn', 'install', 'ulang']"
Pengguna Google,5,2023-11-15 14:11:50,Simple,['simple']
Pengguna Google,5,2023-11-15 14:07:42,sangat membantu sekali.,"['sangat', 'membantu', 'sekali']"
Pengguna Google,1,2023-11-15 13:55:16,apk ngebug gabisa dibuka,"['ngebug', 'tidak', 'dibuka']"
Pengguna Google,1,2023-11-15 13:47:30,"Buruk selalu minta upgreat,,,capekkk","['buruk', 'upgreat', 'capekkk']"
Pengguna Google,5,2023-11-15 13:30:37,Terua berbenahlah,"['terua', 'berbenahlah']"
Pengguna Google,5,2023-11-15 13:09:15,Sangat membantu dalam hal kesehatan,"['sangat', 'membantu', 'kesehatan']"
Pengguna Google,1,2023-11-15 13:07:29,Tidak bisa login,"['tidak', 'login']"
Pengguna Google,1,2023-11-15 12:57:34,"Tolong benerin dong permasalahannya, saya mau daftar ko ga bisa trs hm dahal udh ngikutin jam operasional.. Gmn sih","['tolong', 'benarkan', 'permasalahannya', 'saya', 'daftar', 'tidak', 'hem', 'dahal', 'mengikuti', 'jam', 'operasional', 'bagaimana']"
Pengguna Google,5,2023-11-15 12:51:48,Siip mantap,"['sip', 'mantap']"
Pengguna Google,5,2023-11-15 12:49:42,Bisa bikin bpjs online,"['bikin', 'badan', 'penyelenggara', 'jaminan', 'sosial', 'online']"
Pengguna Google,3,2023-11-15 12:47:12,Terlalu sering update,"['terlalu', 'pembaruan']"
Pengguna Google,5,2023-11-15 12:45:11,cukup membantu walaupun kadang kadang antrian penuh,"['cukup', 'membantu', 'kadang', 'kadang', 'antrean', 'penuh']"
Pengguna Google,4,2023-11-15 12:38:11,Lambat login,"['lambat', 'login']"
Pengguna Google,5,2023-11-15 12:29:28,Kalau bisa pas registrasi langsung kebuka aja ..jangan banyak2 di klik baru kebuka.jadi gagal paham apalagi yg akses orang tua,"['pas', 'registrasi', 'langsung', 'kebuka', 'jangan', 'klik', 'kebuka', 'gagal', 'paham', 'akses', 'orang', 'tua']"
Pengguna Google,3,2023-11-15 12:24:15,Tolong driwayat berobat rsep obatny di input jg,"['tolong', 'driwayat', 'berobat', 'rsep', 'obatny', 'input']"
Pengguna Google,1,2023-11-15 12:22:31,Minta di update tapi ga bisa diinstal.,"['pembaruan', 'tapi', 'tidak', 'diinstal']"
Pengguna Google,5,2023-11-15 12:15:20,Lebih mudah sekarang,"['lebih', 'mudah']"
Pengguna Google,1,2023-11-15 12:09:57,ribet banget daftarnya lewat sms ngga pernah dikirim,"['ribet', 'banget', 'daftarnya', 'sms', 'tidak', 'dikirim']"
Pengguna Google,5,2023-11-15 12:03:39,Pelayanan Online nya Mantul,"['pelayanan', 'online', 'mantap', 'betul']"
Pengguna Google,5,2023-11-15 11:47:23,Okelah sangat membantu,"['okelah', 'sangat', 'membantu']"
Pengguna Google,5,2023-11-15 11:35:57,Ok mantap deh,"['oke', 'mantap', 'deh']"
Pengguna Google,4,2023-11-15 11:32:32,"Pindah kelas lewat apk, semoga data base di kantor BPJSnya juga berubah, jdi hemat waktu gx bolak-balik ke kantor BPJS.","['pindah', 'kelas', 'semoga', 'data', 'base', 'kantor', 'bpjsnya', 'berubah', 'hemat', 'tidak', 'bolak', 'kantor', 'badan', 'penyelenggara', 'jaminan', 'sosial']"
Pengguna Google,1,2023-11-15 11:27:29,"Tidak bisa pindah faskes melalui app ini, harus ke kantor cabangnya ribet. Percuma app ini","['tidak', 'pindah', 'faskes', 'app', 'kantor', 'cabangnya', 'ribet', 'app']"
Pengguna Google,1,2023-11-15 11:18:16,susah login....,"['susah', 'login']"
Pengguna Google,5,2023-11-15 11:12:56,Ok,['oke']
Pengguna Google,1,2023-11-15 10:56:15,terlalu lama waktu verifikasi masa 300 detik hbis itu nunggu gagal mulu padahal udh 5x,"['terlalu', 'verifikasi', 'detik', 'habis', 'menunggu', 'gagal', 'melulu', 'padahal', 'x']"
Pengguna Google,1,2023-11-15 10:52:42,"aplikasi sampah, tiap mau login ga bisa terus","['aplikasi', 'sampah', 'login', 'tidak']"
Pengguna Google,5,2023-11-15 10:40:51,Cukup memuaskan,"['cukup', 'memuaskan']"
Pengguna Google,5,2023-11-15 10:37:34,Ok,['oke']
Pengguna Google,5,2023-11-15 10:31:03,awesome,['awesome']
Pengguna Google,4,2023-11-15 10:28:56,Cukup baik,"['cukup', 'baik']"
Pengguna Google,4,2023-11-15 10:27:38,Semoga tetap lancar & nyaman,"['semoga', 'lancar', 'nyaman']"
Pengguna Google,1,2023-11-15 10:22:32,TOLOL BANYAK BUG,"['tolol', 'bug']"
Pengguna Google,1,2023-11-15 10:10:00,"Hallo tim Admin JKN yg digaji pakai Uang Rakyat, tolong lah itu Aplikasi bener bener diperbaikin.. Masa udah Belasan kali coba daftar untuk cetak kartu, minta kode pakai No HP gagal terus. Gak pernah respon.. Waduhh.. Kapan kah kita akan majunya jika seperti ini, semua mau berbasis digital tapi aplikasinya seperti ini..","['halo', 'tim', 'admin', 'jkn', 'digaji', 'pakai', 'uang', 'rakyat', 'tolong', 'aplikasi', 'benar', 'benar', 'diperbaikin', 'belasan', 'kali', 'coba', 'daftar', 'cetak', 'kartu', 'kode', 'pakai', 'handphone', 'gagal', 'tidak', 'respon', 'kita', 'majunya', 'berbasis', 'digital', 'tapi', 'aplikasinya']"
Pengguna Google,1,2023-11-15 09:56:40,"Saya pengguna baru, baru bayar 2X dan gapernah telat, giliran mau dipake eh malah bilangnya sering telat bayar alhasil harus bayar denda, percuma aja rasanya bayar tiap bulan kalo masih harus kena denda","['saya', 'pengguna', 'bayar', 'x', 'tidak', 'terlambat', 'giliran', 'dipakai', 'eh', 'bilangnya', 'terlambat', 'bayar', 'alhasil', 'bayar', 'denda', 'bayar', 'kena', 'denda']"
Pengguna Google,1,2023-11-15 09:53:41,Padahal udah ganti HP terus²an Masih Nga Bisa Daftar sama Login selalu Ada Tulisan Aplikasi tidak Dapat di Buka Demi keaaman data anda Devic Tidak mendukung Root... Ko anehh banget Ganti HP lagi sama aja Kaya gitu... Padahal Aplikasi Berguna Banget Buat Daftar Online,"['padahal', 'ganti', 'handphone', 'tidak', 'daftar', 'login', 'tulisan', 'aplikasi', 'tidak', 'buka', 'keaaman', 'data', 'anda', 'devic', 'tidak', 'mendukung', 'root', 'anehh', 'banget', 'ganti', 'handphone', 'kayak', 'padahal', 'aplikasi', 'berguna', 'banget', 'daftar', 'online']"
Pengguna Google,1,2023-11-15 09:47:53,"Ga bisa muluuuuuuuuu, udah berkali2 install ulang","['tidak', 'muluuuuuuuuu', 'berkali', 'install', 'ulang']"
Pengguna Google,1,2023-11-15 09:45:32,"Untuk masuk mendaftar sangat ribet..untuk mendapatkan verifikasi pun sulit,pdhal email &no.hp sudah benar..sebelum mendaftar menggunakan aplikasi mlh lebih cepat dan gk ribet..atau sistem aplikasi ini hanya untuk mengurangi pasien pengguna bpjs dari pemerintah","['masuk', 'mendaftar', 'sangat', 'ribet', 'verifikasi', 'sulit', 'padahal', 'email', 'handphone', 'benar', 'mendaftar', 'aplikasi', 'lebih', 'cepat', 'tidak', 'ribet', 'sistem', 'aplikasi', 'mengurangi', 'pasien', 'pengguna', 'badan', 'penyelenggara', 'jaminan', 'sosial', 'pemerintah']"
Pengguna Google,2,2023-11-15 09:33:51,Knapa ga bisa masuk teru malah bikin kesel,"['kenapa', 'tidak', 'masuk', 'bikin', 'kesal']"
Pengguna Google,1,2023-11-15 09:29:41,Setelah daftar malah gak bisa login.,"['daftar', 'tidak', 'login']"
Pengguna Google,5,2023-11-15 08:45:40,Bagus,['bagus']
Pengguna Google,1,2023-11-15 08:45:01,Diperbaiki dong wong mau ganti faskes coba lagi coba lagi terus kya beli lotreeee🖕,"['diperbaiki', 'orang', 'ganti', 'faskes', 'coba', 'coba', 'kayak', 'beli', 'lotreeee']"
Pengguna Google,1,2023-11-15 08:27:06,Aplikasi ga jls. Bintang berbicara,"['aplikasi', 'tidak', 'bintang', 'berbicara']"
Pengguna Google,5,2023-11-15 08:26:45,lebih mudah dibanding 5tahun lalu,"['lebih', 'mudah', 'dibanding']"
Pengguna Google,5,2023-11-15 08:25:26,Trimakasih aplikasinya sangat membantu bagi saya,"['terima', 'kasih', 'aplikasinya', 'sangat', 'membantu', 'saya']"
Pengguna Google,4,2023-11-15 08:24:04,Membantu,['membantu']
Pengguna Google,5,2023-11-15 08:18:12,Bagus,['bagus']
Pengguna Google,5,2023-11-15 08:02:16,Sangat membantu,"['sangat', 'membantu']"
Pengguna Google,1,2023-11-15 07:59:44,Lebih baik tidak usah bikin aplikasi kalau tidak bisa digunakan juga. Bug nya ampun2 an.,"['lebih', 'baik', 'tidak', 'bikin', 'aplikasi', 'tidak', 'bug', 'ampun']"
Pengguna Google,4,2023-11-15 07:22:16,Ok punya...,['oke']
Pengguna Google,5,2023-11-15 07:22:16,Coba aja dulu,['coba']
Pengguna Google,5,2023-11-15 07:18:36,Mantap,['mantap']
Pengguna Google,5,2023-11-15 07:16:16,bagus,['bagus']
Pengguna Google,1,2023-11-15 07:09:51,Setelah di perbarui jadi tidak bisa masuk,"['perbarui', 'tidak', 'masuk']"
Pengguna Google,3,2023-11-15 07:09:39,"pendaftaran online sangat sulit untuk dibatalkan, padahal sgt diperlukan utk pendaftaran online berikutnya. mhn solusinya seperti apa...","['pendaftaran', 'online', 'sangat', 'sulit', 'dibatalkan', 'padahal', 'sangat', 'pendaftaran', 'online', 'mohon', 'solusinya']"
Pengguna Google,5,2023-11-15 07:02:04,Membantu banget,"['membantu', 'banget']"
Pengguna Google,5,2023-11-15 06:31:24,Jos,['hebat']
Pengguna Google,5,2023-11-15 06:27:25,Sangat bermanfaat sekali,"['sangat', 'bermanfaat', 'sekali']"
Pengguna Google,1,2023-11-15 06:19:20,"No rating No bintang, Percuma bikin aplikasi mobile kalo gak bisa di gunakan. Buat login aja susahnya setengah mampus. Perbaiki lagi!!!","['rating', 'bintang', 'bikin', 'aplikasi', 'mobile', 'tidak', 'login', 'susahnya', 'mampus', 'perbaiki']"
Pengguna Google,1,2023-11-15 06:13:48,"masuk aja susah, tolong segera d perbaiki","['masuk', 'susah', 'tolong', 'perbaiki']"
Pengguna Google,1,2023-11-15 05:48:13,"Kok susah log ini yaa?? Mau buat bpjs saya tuh, mohon bantuannya","['susah', 'log', 'ya', 'badan', 'penyelenggara', 'jaminan', 'sosial', 'saya', 'mohon', 'bantuannya']"
Pengguna Google,3,2023-11-15 05:41:31,Kenapa di penambahan anggota baru tertulis tidak dapat menambahkan bayi yg baru lahir? Sedangkan anak saya berusia 2 tahun 5 bulan,"['kenapa', 'penambahan', 'anggota', 'tertulis', 'tidak', 'bayi', 'lahir', 'sedangkan', 'anak', 'saya', 'berusia']"
Pengguna Google,1,2023-11-15 05:18:55,Kenapa sih buat log in susah banget padahal udah ngikutin proosedur yang ada,"['kenapa', 'log', 'susah', 'banget', 'padahal', 'mengikuti', 'proosedur']"
Pengguna Google,5,2023-11-15 05:07:59,Mantaaap,['mantap']
Pengguna Google,5,2023-11-15 05:06:57,Oke,['oke']
Pengguna Google,5,2023-11-15 05:03:29,Semoga bisa bekerja ya aplikasi ini dengan baik dan benar.,"['semoga', 'aplikasi', 'baik', 'benar']"
Pengguna Google,1,2023-11-15 05:01:01,Aplikasi aneh!!!! wajib di update kalo dibuka!,"['aplikasi', 'aneh', 'wajib', 'pembaruan', 'dibuka']"
Pengguna Google,5,2023-11-15 05:00:36,Bagus Sangat membantu,"['bagus', 'sangat', 'membantu']"
Pengguna Google,1,2023-11-15 05:00:20,"aplikasi gak guna,selalu dalam gangguan","['aplikasi', 'tidak', 'gangguan']"
Pengguna Google,1,2023-11-15 04:52:57,Aplikasi gk guna susah login,"['aplikasi', 'tidak', 'susah', 'login']"
Pengguna Google,5,2023-11-15 04:49:46,Top,['top']
Pengguna Google,1,2023-11-15 04:49:46,Tidak bisa dibuka .kedetek emulator padahal di hp,"['tidak', 'dibuka', 'kedetek', 'emulator', 'padahal', 'handphone']"
Pengguna Google,5,2023-11-15 04:43:48,Bagus,['bagus']
Pengguna Google,1,2023-11-15 04:30:11,susah log in,"['susah', 'log']"
Pengguna Google,1,2023-11-15 04:28:11,Capca ga bisa dibuka loading,"['capca', 'tidak', 'dibuka', 'loading']"
Pengguna Google,5,2023-11-15 04:20:09,Luar biasa,[]
Pengguna Google,4,2023-11-15 04:12:26,Ko TDK bisa di buka,"['tidak', 'buka']"
Pengguna Google,1,2023-11-15 04:11:57,Kode verifikasinya mana.. Masalahnya itu2 aja kalo ga dapet kode verifikasi ya nomer sudah du gunakan.,"['kode', 'verifikasinya', 'tidak', 'kode', 'verifikasi', 'nomer', 'du']"
Pengguna Google,1,2023-11-15 04:10:16,Saya selaku anak dari orang tua merasa bingung dengan aplikasi yg disediakan untuk device kenapa harus dilakukan root ? Bukannya mempermudah malah mempersulit,"['saya', 'anak', 'orang', 'tua', 'bingung', 'aplikasi', 'disediakan', 'device', 'kenapa', 'root', 'mempermudah', 'mempersulit']"
Pengguna Google,1,2023-11-15 04:01:35,Kok di beberapa daerah tidak dapat mengganti lokasi berobat,"['daerah', 'tidak', 'mengganti', 'lokasi', 'berobat']"
Pengguna Google,1,2023-11-15 03:56:10,Tidak bisa verifikasi SMS..lama sekali,"['tidak', 'verifikasi', 'sms', 'sekali']"
Pengguna Google,5,2023-11-15 03:55:34,Sangat membantu bagi kami,"['sangat', 'membantu', 'kami']"
Pengguna Google,1,2023-11-15 03:54:31,Tidak bisa di buka alasan emulator,"['tidak', 'buka', 'alasan', 'emulator']"
Pengguna Google,1,2023-11-15 03:52:06,"Mau pindah FTKP susah banget lewat online. Giliran sudah telp ke 165 disuruh dtg lgsg ke kantor cabang pelayanan BPJS kesehatan, dan ditanya bisa ga lewat layanan BPJS di PKC jawabannya bisa, nyata nya GA BISA.","['pindah', 'ftkp', 'susah', 'banget', 'online', 'giliran', 'telepon', 'disuruh', 'langsung', 'kantor', 'cabang', 'pelayanan', 'badan', 'penyelenggara', 'jaminan', 'sosial', 'kesehatan', 'tidak', 'layanan', 'badan', 'penyelenggara', 'jaminan', 'sosial', 'partai', 'komunis', 'cina', 'jawabannya', 'nyata', 'tidak']"
Pengguna Google,5,2023-11-15 03:51:05,Bagus,['bagus']
Pengguna Google,5,2023-11-15 03:50:47,Terimakasih,"['terima', 'kasih']"
Pengguna Google,5,2023-11-15 03:44:58,Informatif,['informatif']
Pengguna Google,5,2023-11-15 03:38:52,Bagus,['bagus']
Pengguna Google,5,2023-11-15 03:29:59,Sangat membantu kami yg kurang mampu,"['sangat', 'membantu', 'kami', 'kurang']"
Pengguna Google,4,2023-11-15 03:26:45,Ok,['oke']
Pengguna Google,2,2023-11-15 03:20:42,Kenapa ya sekarang kagak bisa terus,"['kenapa', 'tidak']"
Pengguna Google,5,2023-11-15 03:18:23,Udah,[]
Pengguna Google,1,2023-11-15 03:17:45,"Aplikasi bermasalah, Tolong segera di tinjau dan diperbaiki!!","['aplikasi', 'bermasalah', 'tolong', 'tinjau', 'diperbaiki']"
Pengguna Google,1,2023-11-15 03:13:32,Parah aplikasi ga bisa di buka,"['parah', 'aplikasi', 'tidak', 'buka']"
Pengguna Google,5,2023-11-15 02:57:08,Semoga bisa bermanfaat bagi rakyat Indonesia,"['semoga', 'bermanfaat', 'rakyat', 'indonesia']"
Pengguna Google,4,2023-11-15 02:56:31,"Dari RS di suruh daftar ke jkn mobile dulu, Di apk jkn mobil tidak bisa daftar karena notifikasi offline terus, Alhasil jadi bolak balik, Bikin susah saja","['rumah', 'sakit', 'suruh', 'daftar', 'jkn', 'mobile', 'jkn', 'mobil', 'tidak', 'daftar', 'notifikasi', 'offline', 'alhasil', 'bolak', 'bikin', 'susah']"
Pengguna Google,3,2023-11-15 02:38:59,KLO membantu saya tambah bintang,"['membantu', 'saya', 'bintang']"
Pengguna Google,5,2023-11-15 02:27:03,"Sangat puas dengan aplikasi ini, karena saya sangat terbantu.. terimakasih banyak","['sangat', 'puas', 'aplikasi', 'saya', 'sangat', 'terbantu', 'terima', 'kasih']"
Pengguna Google,4,2023-11-15 02:22:43,Baik,['baik']
Pengguna Google,1,2023-11-15 02:15:35,Kenapa setiap mau daftar paskes selalu kendala dengan gps Pahadal gps saya ga ada kendala apapun Tolong dong di perbaiki lagi,"['kenapa', 'daftar', 'paskes', 'kendala', 'global', 'positioning', 'system', 'pahadal', 'global', 'positioning', 'system', 'saya', 'tidak', 'kendala', 'apapun', 'tolong', 'perbaiki']"
Pengguna Google,5,2023-11-15 02:14:26,"Trims,,","['terima', 'kasih']"
Pengguna Google,5,2023-11-15 02:06:24,The best,['best']
Pengguna Google,3,2023-11-15 01:59:43,min kok udah gak bisa ubah faskes lewat apk lagi ya? repot dong klo harus ke kantor cabang,"['min', 'tidak', 'ubah', 'faskes', 'repot', 'kantor', 'cabang']"
Pengguna Google,1,2023-11-15 01:56:51,"Pin selalu salah, padahal gak prnh di ubah, data anak gak bs muncul, mau nambah peserta istri malah tidak sesuai klo status sebagai ""istri""... Respon dari Pandawa juga tidak memuaskan... Maaf bintang 1","['pin', 'salah', 'padahal', 'tidak', 'ubah', 'data', 'anak', 'tidak', 'muncul', 'menambah', 'peserta', 'istri', 'tidak', 'sesuai', 'status', 'istri', 'respon', 'pandawa', 'tidak', 'memuaskan', 'maaf', 'bintang']"
Pengguna Google,5,2023-11-15 01:55:09,Mantap,['mantap']
Pengguna Google,5,2023-11-15 01:51:53,Mantab,['mantap']
Pengguna Google,1,2023-11-15 01:47:45,"Aplikasi error terus, ga guna.","['aplikasi', 'error', 'tidak']"
Pengguna Google,1,2023-11-15 01:42:23,"Tiba tiba nggak bisa dipake aplikasi nya. Setelah upgrade, dihapus , install ulang ttp gak bisa","['enggak', 'dipakai', 'aplikasi', 'peningkatan', 'dihapus', 'install', 'ulang', 'tidak']"
Pengguna Google,5,2023-11-15 01:41:08,Sangat bagus,"['sangat', 'bagus']"
Pengguna Google,1,2023-11-15 01:34:11,Aplikasinya tiap dibuka minta di root.. Padahal dulu enggak loh.. Tiap tanya nakes malah dijawabnya suruh uninstall lalu install lagi.. Dah kucoba gituuu ajaa teroozzz susah.. Ayolah diperbaiki.. Kita pake BPJS itu iuran loh.. Dah semuanya harus antri lewat aplikasi ini. Bikin repot sumpah,"['aplikasinya', 'dibuka', 'root', 'padahal', 'tidak', 'nakes', 'dijawabnya', 'suruh', 'uninstall', 'install', 'kucoba', 'teroozzz', 'susah', 'ayolah', 'diperbaiki', 'kita', 'pakai', 'badan', 'penyelenggara', 'jaminan', 'sosial', 'iuran', 'antre', 'aplikasi', 'bikin', 'repot', 'sumpah']"
Pengguna Google,1,2023-11-15 01:30:41,"Aplikasi ini hanya menambah penderitaan pasien BPJS, mudharat nya terlalu banyak!","['aplikasi', 'menambah', 'penderitaan', 'pasien', 'badan', 'penyelenggara', 'jaminan', 'sosial', 'mudarat', 'terlalu']"
Pengguna Google,5,2023-11-15 01:28:51,Sangat membantu,"['sangat', 'membantu']"
Pengguna Google,1,2023-11-15 01:27:17,Bener bner ngeselin. Bikin ribet... Nunggu otp sampe seharian ga ada yg masuk.. Sampe mo kesel bgt .. Parah ini,"['benar', 'benar', 'mengesalkan', 'bikin', 'ribet', 'menunggu', 'otp', 'seharian', 'tidak', 'masuk', 'kesal', 'banget', 'parah']"
Pengguna Google,1,2023-11-15 01:26:48,"Abis di upgrade malah g bisa , konyol gimana tau ini aplikasi","['habis', 'peningkatan', 'tidak', 'konyol', 'bagaimana', 'aplikasi']"
Pengguna Google,1,2023-11-15 01:19:00,"Mau mengajukan rujukan buat kacamata aja mesti mengorbankan waktu 3 hari tdk masuk kerja. Paskes 1, seharian dalam antrian. Paskes 2, tidak ada dokter dialihkan ke esoknya. Esoknya sama nunggunya lamaa.. Cobalah untuk rujukan kayak begini bikin kemudahan.. da minim manfaatnya kita datang ke paskes 1 ngapain, paskes 2 juga mau keluarin surat aja harus antri sama pasien lain.","['mengajukan', 'rujukan', 'kacamata', 'mesti', 'mengorbankan', 'tidak', 'masuk', 'kerja', 'paskes', 'seharian', 'antrean', 'paskes', 'tidak', 'dokter', 'dialihkan', 'esoknya', 'esoknya', 'nunggunya', 'cobalah', 'rujukan', 'kayak', 'bikin', 'kemudahan', 'minim', 'manfaatnya', 'kita', 'paskes', 'paskes', 'mengeluarkan', 'surat', 'antre', 'pasien']"
